"symbol","uniprot","ensembl","entrez","name","score","nsirna"
"ADHFE1","Q8IWW8","ENSG00000147576",137872,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",0.665357801020304,3
"ADI1","Q9BV57","ENSG00000182551",55256,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",-0.297620558212652,2
"ADIPOQ","Q15848","ENSG00000181092",9370,"Adiponectin",-0.191307201871536,2
"ADIPOR1","Q96A54","ENSG00000159346",51094,"Adiponectin receptor protein 1",0.0706847348136623,3
"ADIPOR2","Q86V24","ENSG00000285070",79602,"Adiponectin receptor protein 2",0.303976858976369,3
"ADK","P55263","ENSG00000156110",132,"Adenosine kinase",-0.278494385022499,3
"ADORA1","P30542","ENSG00000163485",134,"Adenosine receptor A1",0.894900613714231,3
"ADORA2B","P29275","ENSG00000170425",136,"Adenosine receptor A2b",-0.156839617577778,3
"ADPRH","P54922","ENSG00000144843",141,"[Protein ADP-ribosylarginine] hydrolase",0.0540164491154196,2
"ADPRHL1","Q8NDY3","ENSG00000153531",113622,"[Protein ADP-ribosylarginine] hydrolase-like protein 1",-0.616272585074727,2
"ADRA1A","P35348","ENSG00000120907",148,"Alpha-1A adrenergic receptor",-0.697925839649871,3
"ADRA1B","P35368","ENSG00000170214",147,"Alpha-1B adrenergic receptor",0.312951129962742,3
"ADRA1D","P25100","ENSG00000171873",146,"Alpha-1D adrenergic receptor",-0.30024057484833,3
"ADRA2A","P08913","ENSG00000150594",150,"Alpha-2A adrenergic receptor",0.135081744427459,3
"ADRA2B","P18089","ENSG00000274286",151,"Alpha-2B adrenergic receptor",-0.667353252451847,3
"ADRA2C","P18825","ENSG00000184160",152,"Alpha-2C adrenergic receptor",-0.245310657386441,3
"ADRB1","P08588","ENSG00000043591",153,"Beta-1 adrenergic receptor",0.045759253580719,3
"ADRB2","P07550","ENSG00000169252",154,"Beta-2 adrenergic receptor",-0.906935993766311,3
"ADRB3","P13945","ENSG00000188778",155,"Beta-3 adrenergic receptor",-0.223197837850507,3
"GRK2","P25098","ENSG00000173020",156,"Beta-adrenergic receptor kinase 1",0.126936855665034,3
"GRK3","P35626","ENSG00000100077",157,"Beta-adrenergic receptor kinase 2",1.32462181467609,3
"ADSL","P30566","ENSG00000239900",158,"Adenylosuccinate lyase",-0.118367350941375,2
"ADSS1","Q8N142","ENSG00000185100",122622,"Adenylosuccinate synthetase isozyme 1",-0.0201039913478665,2
"AEBP1","Q8IUX7","ENSG00000106624",165,"Adipocyte enhancer-binding protein 1",-0.130808424658812,3
"AEBP2","Q6ZN18","ENSG00000139154",121536,"Zinc finger protein AEBP2",-0.197104324456244,3
"TLE5","Q08117","ENSG00000104964",166,"TLE family member 5",0.394397588147514,3
"AFF1","P51825","ENSG00000172493",4299,"AF4/FMR2 family member 1",0.766614998950997,3
"AFF3","P51826","ENSG00000144218",3899,"AF4/FMR2 family member 3",-0.0273237190590344,3
"AFG3L2","Q9Y4W6","ENSG00000141385",10939,"AFG3-like protein 2",0.199142901162134,3
"AFM","P43652","ENSG00000079557",173,"Afamin",-0.202688404145587,3
"AFMID","Q63HM1","ENSG00000183077",125061,"Kynurenine formamidase",-0.126335786298712,2
"AFP","P02771","ENSG00000081051",174,"Alpha-fetoprotein",-0.555033113761177,3
"AGA","P20933","ENSG00000038002",175,"N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase",-0.0512253936621873,3
"AGAP2","Q99490","ENSG00000135439",116986,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2",-0.239477025239579,2
"AGAP3","Q96P47","ENSG00000133612",116988,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",-0.447974173625998,2
"AGBL2","Q5U5Z8","ENSG00000285501",79841,"Cytosolic carboxypeptidase 2",-0.353615676729767,3
"AGBL3","Q8NEM8","ENSG00000146856",340351,"Cytosolic carboxypeptidase 3",-0.814649721444333,2
"AGBL4","Q5VU57","ENSG00000186094",84871,"Cytosolic carboxypeptidase 6",-0.010117050137263,3
"AGER","Q15109","ENSG00000230514",177,"Advanced glycosylation end product-specific receptor",-0.249373242996349,2
"AGFG1","P52594","ENSG00000173744",3267,"Arf-GAP domain and FG repeat-containing protein 1",-0.138519333790074,2
"AGFG2","O95081","ENSG00000106351",3268,"Arf-GAP domain and FG repeat-containing protein 2",0.367423523379728,3
"AGK","Q53H12","ENSG00000262327",55750,"Acylglycerol kinase, mitochondrial",-0.236034994298495,2
"AGL","P35573","ENSG00000162688",178,"Glycogen debranching enzyme",-0.625382306688364,2
"AGMAT","Q9BSE5","ENSG00000116771",79814,"Agmatinase, mitochondrial",-0.304971991496525,2
"AGO1","Q9UL18","ENSG00000092847",26523,"Protein argonaute-1",0.240495464118795,3
"AGO2","Q9UKV8","ENSG00000123908",27161,"Protein argonaute-2",-0.691308111437236,3
"AGPAT1","Q99943","ENSG00000236873",10554,"1-acyl-sn-glycerol-3-phosphate acyltransferase alpha",-0.417758248995117,3
"AGPAT2","O15120","ENSG00000169692",10555,"1-acyl-sn-glycerol-3-phosphate acyltransferase beta",-0.107960121036172,3
"AGPAT3","Q9NRZ7","ENSG00000160216",56894,"1-acyl-sn-glycerol-3-phosphate acyltransferase gamma",0.1307293871515,3
"AGPAT4","Q9NRZ5","ENSG00000026652",56895,"1-acyl-sn-glycerol-3-phosphate acyltransferase delta",0.0637250350623403,3
"AGPAT5","Q9NUQ2","ENSG00000284980",55326,"1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon",0.078119600081996,2
"GPAT4","Q86UL3","ENSG00000158669",137964,"Glycerol-3-phosphate acyltransferase 4",0.598251488095912,3
"AGPS","O00116","ENSG00000018510",8540,"Alkyldihydroxyacetonephosphate synthase, peroxisomal",-0.187446125904939,3
"AGT","P01019","ENSG00000135744",183,"Angiotensinogen",-0.421532182863292,2
"AGTPBP1","Q9UPW5","ENSG00000135049",23287,"Cytosolic carboxypeptidase 1",-0.414209737827922,2
"AGTR1","P30556","ENSG00000144891",185,"Type-1 angiotensin II receptor",0.884095616478448,3
"AGTR2","P50052","ENSG00000180772",186,"Type-2 angiotensin II receptor",-0.397663838635826,3
"AGXT","P21549","ENSG00000172482",189,"Serine--pyruvate aminotransferase",0.354950220801003,3
"AGXT2","Q9BYV1","ENSG00000113492",64902,"Alanine--glyoxylate aminotransferase 2, mitochondrial",-0.214800056115873,3
"AHCY","P23526","ENSG00000101444",191,"Adenosylhomocysteinase",0.920962272046357,2
"AHCYL1","O43865","ENSG00000168710",10768,"S-adenosylhomocysteine hydrolase-like protein 1",-0.732015378152066,1
"AHR","P35869","ENSG00000106546",196,"Aryl hydrocarbon receptor",0.504431224115757,2
"PDCD6-AHRR","A9YTQ3","ENSG00000288622",57491,"Aryl hydrocarbon receptor repressor",0.640103388501911,3
"AHSA1","O95433","ENSG00000100591",10598,"Activator of 90 kDa heat shock protein ATPase homolog 1",-0.172859522153677,2
NA,"Q719I0",NA,NA,"Putative activator of 90 kDa heat shock protein ATPase homolog 2",0.718649493955531,2
"AHSP","Q9NZD4","ENSG00000169877",51327,"Alpha-hemoglobin-stabilizing protein",-0.128466812151213,3
"AICDA","Q9GZX7","ENSG00000111732",57379,"Single-stranded DNA cytosine deaminase",-0.042383014433069,2
"AIF1","P55008","ENSG00000235588",199,"Allograft inflammatory factor 1",0.153009981215834,3
"AIFM1","O95831","ENSG00000156709",9131,"Apoptosis-inducing factor 1, mitochondrial",0.302306962861225,2
"AIFM2","Q9BRQ8","ENSG00000042286",84883,"Ferroptosis suppressor protein 1",0.115285175220511,3
"AIFM3","Q96NN9","ENSG00000183773",150209,"Apoptosis-inducing factor 3",-0.13671687058543,3
"AIP","O00170","ENSG00000110711",9049,"AH receptor-interacting protein",0.329480894151772,2
"AIPL1","Q9NZN9","ENSG00000129221",23746,"Aryl-hydrocarbon-interacting protein-like 1",-0.0215334214791442,3
"AIRE","O43918","ENSG00000160224",326,"Autoimmune regulator",0.264485130806867,3
"AJAP1","Q9UKB5","ENSG00000196581",55966,"Adherens junction-associated protein 1",-0.458344658341614,2
"AJUBA","Q96IF1","ENSG00000129474",84962,"LIM domain-containing protein ajuba",-0.284261812717242,2
"AK1","P00568","ENSG00000106992",203,"Adenylate kinase isoenzyme 1",-0.478872993025313,2
"AK2","P54819","ENSG00000004455",204,"Adenylate kinase 2, mitochondrial",0.535630696846114,3
"AK3","Q9UIJ7","ENSG00000147853",50808,"GTP:AMP phosphotransferase AK3, mitochondrial",0.336205998120892,3
"AK4","P27144","ENSG00000162433",205,"Adenylate kinase 4, mitochondrial",-0.304923815611252,3
"AK5","Q9Y6K8","ENSG00000154027",26289,"Adenylate kinase isoenzyme 5",-0.0091467897530183,3
"AK6","Q9Y3D8","ENSG00000279247",102157402,"Adenylate kinase isoenzyme 6",0.108724417284241,2
"AK7","Q96M32","ENSG00000140057",122481,"Adenylate kinase 7",0.836596472350105,3
"AKAP1","Q92667","ENSG00000121057",8165,"A-kinase anchor protein 1, mitochondrial",-0.449750910949939,2
"AKAP10","O43572","ENSG00000108599",11216,"A-kinase anchor protein 10, mitochondrial",0.119138414586013,2
"AKAP11","Q9UKA4","ENSG00000023516",11215,"A-kinase anchor protein 11",-0.0421077167881435,2
"AKAP12","Q02952","ENSG00000131016",9590,"A-kinase anchor protein 12",-0.173505787765453,3
"AKAP13","Q12802","ENSG00000170776",11214,"A-kinase anchor protein 13",0.115238676077215,2
"AKAP14","Q86UN6","ENSG00000186471",158798,"A-kinase anchor protein 14",0.503198141779655,3
"AKAP17A","Q02040","ENSG00000197976",8227,"A-kinase anchor protein 17A",-0.73186259330295,2
"AKAP3","O75969","ENSG00000111254",10566,"A-kinase anchor protein 3",0.154414649483315,2
"AKAP4","Q5JQC9","ENSG00000147081",8852,"A-kinase anchor protein 4",-0.527200595771045,2
"AKAP5","P24588","ENSG00000179841",9495,"A-kinase anchor protein 5",-0.496405349166078,2
"AKAP6","Q13023","ENSG00000151320",9472,"A-kinase anchor protein 6",-0.523446118646407,2
"AKAP7","Q9P0M2","ENSG00000118507",9465,"A-kinase anchor protein 7 isoform gamma",-0.0329422986812813,3
"AKAP8","O43823","ENSG00000105127",10270,"A-kinase anchor protein 8",0.304114079415262,3
"AKAP8L","Q9ULX6","ENSG00000011243",26993,"A-kinase anchor protein 8-like",-0.327182099234068,2
"AKAP9","Q99996","ENSG00000127914",10142,"A-kinase anchor protein 9",-0.213245679265464,2
"AKR1A1","P14550","ENSG00000117448",10327,"Aldo-keto reductase family 1 member A1",0.337044862612033,3
"AKR1B1","P15121","ENSG00000085662",231,"Aldo-keto reductase family 1 member B1",-0.368591388284685,3
"AKR1B10","O60218","ENSG00000198074",57016,"Aldo-keto reductase family 1 member B10",-0.578805191698643,2
"AKR1C1","Q04828","ENSG00000187134",1645,"Aldo-keto reductase family 1 member C1",-0.119580132449474,3
"AKR1C2","P52895","ENSG00000151632",1646,"Aldo-keto reductase family 1 member C2",-0.126724332854421,3
"AKR1C3","P42330","ENSG00000196139",8644,"Aldo-keto reductase family 1 member C3",0.465236228101217,2
"AKR1C4","P17516","ENSG00000198610",1109,"Aldo-keto reductase family 1 member C4",-0.0987877719693767,3
"AKR1D1","P51857","ENSG00000122787",6718,"Aldo-keto reductase family 1 member D1",-0.0573391254418565,2
"AKR1E2","Q96JD6","ENSG00000165568",83592,"1,5-anhydro-D-fructose reductase",0.369472382600935,3
"AKR7A2","O43488","ENSG00000053371",8574,"Aflatoxin B1 aldehyde reductase member 2",-0.741905452747571,3
"AKR7A3","O95154","ENSG00000162482",22977,"Aflatoxin B1 aldehyde reductase member 3",-0.220247550491038,3
"AKT1","P31749","ENSG00000142208",207,"RAC-alpha serine/threonine-protein kinase",-0.2058901427503,3
"AKT2","P31751","ENSG00000105221",208,"RAC-beta serine/threonine-protein kinase",-0.119576567295453,3
"AKT3","Q9Y243","ENSG00000275199",10000,"RAC-gamma serine/threonine-protein kinase",-0.79567458396745,3
"AKTIP","Q9H8T0","ENSG00000166971",64400,"AKT-interacting protein",0.159987651363392,2
"ALAD","P13716","ENSG00000148218",210,"Delta-aminolevulinic acid dehydratase",-0.269779903272202,2
"ALAS1","P13196","ENSG00000023330",211,"5-aminolevulinate synthase, nonspecific, mitochondrial",-0.11347938804412,3
"ALAS2","P22557","ENSG00000158578",212,"5-aminolevulinate synthase, erythroid-specific, mitochondrial",0.428370738627136,3
"ALB","P02768","ENSG00000163631",213,"Albumin",0.00873066987978369,3
"ALDH16A1","Q8IZ83","ENSG00000161618",126133,"Aldehyde dehydrogenase family 16 member A1",0.351711448338958,3
"ALDH18A1","P54886","ENSG00000059573",5832,"Delta-1-pyrroline-5-carboxylate synthase",-0.0449364056941929,2
"ALDH1A1","P00352","ENSG00000165092",216,"Retinal dehydrogenase 1",0.197786564346002,3
"ALDH1A2","O94788","ENSG00000128918",8854,"Retinal dehydrogenase 2",0.746339611514959,3
"ALDH1A3","P47895","ENSG00000184254",220,"Aldehyde dehydrogenase family 1 member A3",-0.0526662271406117,3
"ALDH1B1","P30837","ENSG00000137124",219,"Aldehyde dehydrogenase X, mitochondrial",-0.195710607153644,3
"ALDH1L1","O75891","ENSG00000144908",10840,"Cytosolic 10-formyltetrahydrofolate dehydrogenase",-0.286351565656736,3
"ALDH1L2","Q3SY69","ENSG00000136010",160428,"Mitochondrial 10-formyltetrahydrofolate dehydrogenase",0.512060091804885,3
"ALDH2","P05091","ENSG00000111275",217,"Aldehyde dehydrogenase, mitochondrial",0.237764033454783,1
"ALDH3A1","P30838","ENSG00000108602",218,"Aldehyde dehydrogenase, dimeric NADP-preferring",0.508552762389071,3
"ALDH3A2","P51648","ENSG00000072210",224,"Aldehyde dehydrogenase family 3 member A2",0.266766426774207,3
"ALDH3B1","P43353","ENSG00000006534",221,"Aldehyde dehydrogenase family 3 member B1",0.466477697210734,3
"ALDH3B2","P48448","ENSG00000132746",222,"Aldehyde dehydrogenase family 3 member B2",-0.287164439940946,3
"ALDH4A1","P30038","ENSG00000159423",8659,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",0.896837962841,3
"ALDH5A1","P51649","ENSG00000112294",7915,"Succinate-semialdehyde dehydrogenase, mitochondrial",-0.457939415284464,3
"ALDH6A1","Q02252","ENSG00000119711",4329,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",0.211545206490599,3
"ALDH7A1","P49419","ENSG00000164904",501,"Alpha-aminoadipic semialdehyde dehydrogenase",-0.319341727634469,3
"ALDH8A1","Q9H2A2","ENSG00000118514",64577,"2-aminomuconic semialdehyde dehydrogenase",0.0814414782838176,3
"ALDH9A1","P49189","ENSG00000143149",223,"4-trimethylaminobutyraldehyde dehydrogenase",0.17896009767036,3
"ALDOA","P04075","ENSG00000149925",226,"Fructose-bisphosphate aldolase A",-0.343742592445357,2
"ALDOB","P05062","ENSG00000136872",229,"Fructose-bisphosphate aldolase B",0.418966727523945,2
"ALDOC","P09972","ENSG00000109107",230,"Fructose-bisphosphate aldolase C",0.987479890011807,2
"ALG1","Q9BT22","ENSG00000033011",56052,"Chitobiosyldiphosphodolichol beta-mannosyltransferase",0.420811373195778,3
"ALG12","Q9BV10","ENSG00000182858",79087,"Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase",0.129578525776876,3
"ALG2","Q9H553","ENSG00000119523",85365,"Alpha-1,3/1,6-mannosyltransferase ALG2",0.310562891485528,3
"ALG3","Q92685","ENSG00000214160",10195,"Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase",-0.445380862998748,1
"ALG5","Q9Y673","ENSG00000120697",29880,"Dolichyl-phosphate beta-glucosyltransferase",-0.000802253237614417,3
"ALG6","Q9Y672","ENSG00000088035",29929,"Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase",0.110317218720321,3
"ALG8","Q9BVK2","ENSG00000159063",79053,"Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase",0.0105262298868036,3
"ALG9","Q9H6U8","ENSG00000086848",79796,"Alpha-1,2-mannosyltransferase ALG9",-0.234440899118946,2
"ALK","Q9UM73","ENSG00000171094",238,"ALK tyrosine kinase receptor",0.0811649798559747,3
"ALKBH1","Q13686","ENSG00000100601",8846,"Nucleic acid dioxygenase ALKBH1",0.020749264360838,2
"ALKBH8","Q96BT7","ENSG00000137760",91801,"Alkylated DNA repair protein alkB homolog 8",-0.15669655423565,2
"ALOX12","P18054","ENSG00000108839",239,"Polyunsaturated fatty acid lipoxygenase ALOX12",-0.0177497117879627,3
"ALOX12B","O75342","ENSG00000179477",242,"Arachidonate 12-lipoxygenase, 12R-type",0.35710965888717,2
"ALOX15","P16050","ENSG00000161905",246,"Polyunsaturated fatty acid lipoxygenase ALOX15",0.0765521775725806,3
"ALOX15B","O15296","ENSG00000179593",247,"Polyunsaturated fatty acid lipoxygenase ALOX15B",-0.135683481380851,2
"ALOX5","P09917","ENSG00000275565",240,"Polyunsaturated fatty acid 5-lipoxygenase",0.0234847621292812,3
"ALOX5AP","P20292","ENSG00000132965",241,"Arachidonate 5-lipoxygenase-activating protein",-0.634950651931143,2
"ALOXE3","Q9BYJ1","ENSG00000179148",59344,"Hydroperoxide isomerase ALOXE3",-0.319389102329395,2
"ALPI","P09923","ENSG00000163295",248,"Intestinal-type alkaline phosphatase",0.0234493602606776,3
"ALPK1","Q96QP1","ENSG00000073331",80216,"Alpha-protein kinase 1",0.301614705250943,2
"ALPK2","Q86TB3","ENSG00000198796",115701,"Alpha-protein kinase 2",0.087221706579885,3
"ALPK3","Q96L96","ENSG00000136383",57538,"Alpha-protein kinase 3",0.480214114824411,3
"ALPL","P05186","ENSG00000162551",249,"Alkaline phosphatase, tissue-nonspecific isozyme",-0.205258536144564,2
"ALPP","P05187","ENSG00000163283",250,"Alkaline phosphatase, placental type",0.0439533063218176,3
"ALPG","P10696","ENSG00000163286",251,"Alkaline phosphatase, germ cell type",-0.239649946834007,3
"ALX1","Q15699","ENSG00000180318",8092,"ALX homeobox protein 1",0.191675161713337,2
"ALX3","O95076","ENSG00000156150",257,"Homeobox protein aristaless-like 3",0.547722427981119,2
"ALX4","Q9H161","ENSG00000052850",60529,"Homeobox protein aristaless-like 4",0.481602987133898,2
NA,"Q86V81",NA,NA,"THO complex subunit 4",-0.211933258152215,2
"AMACR","Q9UHK6","ENSG00000242110",23600,"Alpha-methylacyl-CoA racemase",-0.11614921221068,3
"AMBP","P02760","ENSG00000106927",259,"Protein AMBP",0.190171892074555,2
"AMD1","P17707","ENSG00000123505",262,"S-adenosylmethionine decarboxylase proenzyme",-0.534762901158164,2
"AMHR2","Q16671","ENSG00000135409",269,"Anti-Muellerian hormone type-2 receptor",-0.506481797646363,3
"AMPD1","P23109","ENSG00000116748",270,"AMP deaminase 1",0.559546226574507,3
"AMPD2","Q01433","ENSG00000116337",271,"AMP deaminase 2",0.0077105625784947,3
"AMPD3","Q01432","ENSG00000133805",272,"AMP deaminase 3",0.82844577160191,2
"AMPH","P49418","ENSG00000078053",273,"Amphiphysin",0.548811379791548,3
"AMT","P48728","ENSG00000145020",275,"Aminomethyltransferase, mitochondrial",-0.101383544791056,3
"AMY1C","P04746","ENSG00000187733",278,"Pancreatic alpha-amylase",0.0634474862831875,1
"AMY2B","P19961","ENSG00000240038",280,"Alpha-amylase 2B",0.395161130771169,2
"AMZ1","Q400G9","ENSG00000174945",155185,"Archaemetzincin-1",0.336328426958258,2
"AMZ2","Q86W34","ENSG00000196704",51321,"Archaemetzincin-2",-0.652066774266308,2
"ANAPC11","Q9NYG5","ENSG00000141552",51529,"Anaphase-promoting complex subunit 11",-0.563371281143814,2
"ANAPC2","Q9UJX6","ENSG00000176248",29882,"Anaphase-promoting complex subunit 2",0.143683011163163,2
"ANG","P03950","ENSG00000214274",283,"Angiogenin",0.227026196794464,2
"ANGEL1","Q9UNK9","ENSG00000013523",23357,"Protein angel homolog 1",-0.292763552532449,2
"ANGEL2","Q5VTE6","ENSG00000174606",90806,"Protein angel homolog 2",0.377464604636502,1
"ANGPT1","Q15389","ENSG00000154188",284,"Angiopoietin-1",-0.115031989804202,2
"ANGPT2","O15123","ENSG00000091879",285,"Angiopoietin-2",0.04502053167685,2
"ANGPT4","Q9Y264","ENSG00000101280",51378,"Angiopoietin-4",-0.423102536034027,2
"ANGPTL1","O95841","ENSG00000116194",9068,"Angiopoietin-related protein 1",1.50176944787506,2
"ANGPTL2","Q9UKU9","ENSG00000136859",23452,"Angiopoietin-related protein 2",0.336863734056087,2
"ANGPTL3","Q9Y5C1","ENSG00000132855",27329,"Angiopoietin-related protein 3",0.423191387756296,2
"ANGPTL5","Q86XS5","ENSG00000187151",253935,"Angiopoietin-related protein 5",0.264444220155024,2
"ANGPTL6","Q8NI99","ENSG00000130812",83854,"Angiopoietin-related protein 6",-0.429215012400735,2
